Energy,Coeff
1.6330316,3653.459478260487
1.6411967,3604.0782345139755
1.6494027,3547.948365581967
1.6576497,3510.243319992338
1.665938,3468.5198478013117
1.6742677,3425.5931361924804
1.682639,3370.4828021207827
1.6910522,3325.2510943905054
1.6995075,3281.590370844325
1.708005,3243.5476357689577
1.716545,3207.0042037658154
1.7251278,3169.25203329563
1.7337534,3134.3274019788673
1.7424222,3090.180137183291
1.7511343,3046.2327029513867
1.7598899,3017.044540108236
1.7686894,2989.264729920129
1.7775328,2930.0028753088786
1.7864205,2888.0801026868294
1.7953526,2863.8773672427424
1.8043294,2824.77988031554
1.8088491,2795.0087641982523
1.809551,2789.2960871286637
1.813351,2695.308751747894
1.8224178,2646.5359437917477
1.8315299,2619.4822265543603
1.8406875,2592.458629248869
1.8498909,2573.55999661091
1.8591404,2538.501526685832
1.8684361,2514.259907478003
1.8709394,2508.876167277911
1.8722607,2506.1847449108363
1.8777783,2561.6141534741505
1.8871672,2512.6104241178587
1.896603,2474.159479951107
1.906086,2446.2238228086
1.9156165,2435.7541650507846
1.9251945,2400.8797470315967
1.9348205,2383.4566204788193
1.9444946,2352.1186104869025
1.9542171,2341.679346876105
1.9639882,2317.334152290782
1.9738081,2299.9559331167716
1.9836772,2268.698634865677
1.9935955,2237.47149643532
2.0035635,2206.274459680047
2.0135813,2157.805431037616
2.0236492,2130.1413996148503
2.0337675,2087.789284329244
2.0439363,2057.896926027083
2.054156,2048.935496189786
2.0644268,2031.021316800591
2.0747489,2007.153725893804
2.0851227,1989.2664995974483
2.0955483,1965.4347921006517
2.106026,1941.6235410076526
2.1165562,1911.8881905131936
2.1271389,1891.092394011469
2.1377746,1855.4786874143394
2.1484635,1840.653126792037
2.1592058,1811.0257547349768
2.1700018,1784.9798403533534
2.1808519,1766.6993350890286
2.1917561,1756.2595101570785
2.2027149,1732.7863085927481
2.2137285,1719.7554430880703
2.2247971,1685.9078963102118
2.2359211,1665.1020726061283
2.2471007,1639.1198472686392
2.2583362,1618.3540732782121
2.2696279,1589.830110963683
2.2786505,1574.285702752245
2.280976,1571.6959356020059
2.2833493,1561.3396292720583
2.2923809,1543.226718869339
2.3038428,1530.2971960618327
2.315362,1517.374556884957
2.3269388,1501.8764659513274
2.3385735,1488.968944991697
2.3502664,1483.8078578804827
2.3620177,1468.3311777009203
2.3738278,1455.4414781825722
2.385697,1419.386692105274
2.3976254,1414.240377532282
2.4096136,1383.3853827935575
2.4216616,1362.8371550329616
2.4337699,1355.1360521416693
2.4459388,1330.002078530136
2.4581685,1305.064479973315
2.4704593,1296.759058942476
2.4828116,1278.0848397689103
2.4952257,1242.8602386078214
2.5077018,1228.3745429908197
2.5202403,1218.0342295913117
2.5328415,1207.6994195788345
2.5455057,1195.3049037915846
2.5582333,1187.0462863043863
2.5710244,1178.7911797610632
2.5716555,1174.6649421607362
2.5781443,1168.4772293013007
2.5838796,1164.3531825460577
2.596799,1137.5682068986882
2.6097829,1121.103490216165
2.6228319,1098.487275598048
2.635946,1082.0556485764428
2.6491257,1077.9499134783532
2.6623714,1061.5356487020772
2.6756832,1051.283774711728
2.6890617,1041.0373103960505
2.702507,1018.5141028500369
2.7160195,1010.3303184810558
2.7295996,987.842679518373
2.7432476,975.587662340337
2.7569638,975.4496509814244
2.7707486,959.9885790949187
2.7846024,937.6819673088968
2.7985254,927.3969701013846
2.812518,906.8465661603058
2.8140455,911.9817209275964
2.8251547,905.1352099750018
2.8265806,903.4240347611129
2.8407135,894.870871923855
2.8549171,882.9040340465313
2.8691917,862.4100217303059
2.8835376,860.7033583953842
2.8979553,847.0565278205196
2.9124451,831.717587754103
2.9270073,811.2882593445677
2.9416424,799.3830510966524
2.9563506,785.7878153504565
2.9711323,784.089213722375
2.985988,778.9944783929745
3.0009179,753.5448347800773
3.0159225,734.9071684774582
3.0310021,756.7748863255982
3.0461571,743.5980788543219
3.0613879,736.2830357492379
3.0766949,726.0484524175882
3.0920783,705.601913941695
3.1075387,693.9316962485298
3.1230764,680.8144277680518
3.1386918,672.0764689048929
3.1543853,669.165038812328
3.1701572,660.4344135282211
3.186008,638.6318632017352
3.201938,625.566764513094
3.2179477,622.665079793295
3.2340374,635.2923958653897
3.2502076,614.848008977558
3.2664587,608.4661945084258
3.282791,590.614946475043
3.2992049,588.0669102917813
3.3157009,577.8801118371935
3.3322794,575.334747671761
3.3489408,557.532130465658
3.3656856,544.8319448191332
3.382514,542.2935017443482
3.3994265,534.6813566298782
3.4164237,538.9749567391766
3.4335058,535.8964690411217
3.4506733,528.7171247897056
3.4679267,520.5186551980253
3.4852663,514.3743429771177
3.5026927,509.25705142501846
3.5202061,500.05271794656124
3.5378072,487.7938311701685
3.5554962,479.6298306579914
3.5732737,467.39668703578474
3.59114,468.4155271686296
3.6090957,462.3040894697548
3.6271412,452.12690086804633
3.6452769,441.9603690102777
3.6635033,436.8810923906224
3.6818208,423.68739554176375
3.7002299,424.70165900960035
3.7187311,420.64524071911933
3.7373247,410.51160339688
3.7560114,419.26654972295574
3.7747914,407.3456784056908
3.7936654,397.991585590916
3.8126337,392.0446068611875
3.8316969,386.10199609272576
3.8508554,383.5564984478407
3.8701096,382.7081771681612
3.8894602,370.8410091144734
3.9089075,361.52900116289885
3.928452,357.29981064397634
3.9480943,353.918049174667
3.9678347,349.69283408176165
3.9876739,344.6254868195444
4.055024,332.3995196121474
4.334821,273.6854594744786
4.633924,233.18897690302725
4.953664,187.563467006465
5.295467,153.36060376089858
5.660855,131.4516377247248
6.051453,105.92184888544094
6.469004,88.74121822645489
6.915365,75.63014036504588
7.392525,63.825960083012674
7.902609,51.06076806641014
8.44789,42.735243726082786
9.030794,34.98433525342217
9.653919,28.991497724357394
10.00266,26.70952732880174
10.15577,25.218157070135508
10.19659,24.826178084347358
10.25783,26.379394346388832
10.32004,25.32351330659353
10.41094,24.97169581071169
11.03212,20.311968607218425
11.31312,19.543420519937847
11.48628,17.84961418098829
11.53246,17.84961418098829
11.60172,18.92886226278412
11.77488,18.775261590649976
11.79334,18.46810689491818
11.8578,18.314552865024755
12.0393,17.547015769452702
12.0877,17.086679842073735
12.1603,16.654649373538817
12.3418,16.16642683415345
12.60708,15.706509584295398
13.47697,11.267816605463262
14.40688,9.960193698893779
15.40095,8.021455026282476
16.46362,6.551471138636677
17.59961,5.557494811656234
18.81398,4.520690255378607
20.11215,3.959759513063254
21.49988,3.3139924170089428
22.98338,2.8933791912736853
24.56923,2.3624097193155857
26.2645,2.081831171692352
28.07676,1.714393059963083
30.01405,1.4466895956368426
32.08502,1.1812048596577929
34.29889,1.0281697318164846
36.66551,0.8571965299815415
39.19543,0.6551471138636676
41.89992,0.6092550976295266
44.79101,0.545955928219723
47.88159,0.4860385879396197
51.18542,0.4041606708538363
54.71721,0.3527763660228556
58.4927,0.3023797423053048
62.5287,0.2741721213976985
66.84318,0.23661077828480148
68.1345,0.22893191081280945
69.17738,0.21741943673890315
69.45548,0.2155013703879065
69.87263,0.22789757309525138
70.9155,0.22789757309525138
71.45536,0.22789757309525138
76.38578,0.22162263414756123
81.6564,0.21171469983923208
87.29069,0.1947699221116772
93.31374,0.15581593768934177
99.75239,0.14571812527986705
106.6353,0.14123525561261194
113.9931,0.13073020890335077
121.8587,0.11221283582175047
130.2669,0.10305133021654064
139.2553,0.0992409787795756
148.864,0.09400142608924776
159.1356,0.0914619453800813
170.1159,0.08420013976121589
181.8539,0.07627982072354346
194.4018,0.07454093159620784
207.8156,0.07020617791387603
222.1548,0.06732017493874441
237.4835,0.06412252093004354
253.8699,0.06318751619185904
271.3869,0.06349021455887541
290.1126,0.059526401932030404
310.1304,0.05955551002643599
331.5294,0.055285010449715975
354.4049,0.052781003915779494
378.8588,0.05109323030914546
405.0001,0.048505086355728394
432.9451,0.0464067073820611
